init.started,init.stopped,participant,date,expName,psychopyVersion,OS,frameRate,instruction.started,instruction.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.duration,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop1.ran,currSlide,currImage,currText,lifeHappy.started,lifeHappy.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.duration,instruction_2.started,instruction_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.duration,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,instructionLoop2.ran,prac_getAnswer.started,prac_getAnswer.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,instructchoice,choice,outcome,outcomeAmount,currentWinnings,choiceKey_2.keys,choiceKey_2.rt,choiceKey_2.duration,prac_showChoice.started,prac_showChoice.stopped,prac_showResult.started,prac_showResult.stopped,ITI.started,ITI.stopped,pracFails,pracChoiceFails,pracEXPFails,pracHappyFails,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,gambleOutcome,doRating,InstructionText,EXPValue,EXPtext,HappyValue,HappyText,ISI.started,ISI.stopped,prac_trialEXP.started,prac_trialEXP.stopped,EXPResp_2.keys,EXPResp_2.rt,EXPResp_2.duration,EXPTextbox_2.text,Endresp_2.keys,Endresp_2.rt,Endresp_2.duration,prac_trialHappy.started,prac_trialHappy.stopped,happySlider_2.response,happySlider_2.rt,happyResp_2.keys,happyResp_2.rt,happyResp_2.duration,pracRest.started,pracRest.stopped,restKeyResp_2.keys,restKeyResp_2.rt,restKeyResp_2.duration,blockHappy.started,blockHappy.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.duration,blank.started,blank.stopped,getAnswer.started,getAnswer.stopped,choiceKey.keys,choiceKey.rt,choiceKey.duration,showChoice.started,showChoice.stopped,showResult.started,showResult.stopped,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,trialLoop.ran,trialEXP.started,trialEXP.stopped,EXPResp.keys,EXPResp.rt,EXPResp.duration,EXPTextbox.text,Endresp.keys,Endresp.rt,Endresp.duration,trialHappy.started,trialHappy.stopped,happySlider.response,happySlider.rt,happyResp.keys,happyResp.rt,happyResp.duration,blockRest.started,blockRest.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.duration,Debrief.started,Debrief.stopped,key_resp.keys,key_resp.rt,key_resp.duration,showWinnings.started,finalWinnings,cashBonus,showWinnings.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.duration,showHash.started,hashCode,showHash.stopped,goodbyeKeyResp.keys,goodbyeKeyResp.rt,goodbyeKeyResp.duration,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,logWinningsLoop.ran
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,TRUE,0.51,0.01,1.59,-5,1.918115166,-3.12,-0.581884834,,certain,certain,-0.581884834,53.95364163,,,,,,,,745.4323,745.6346,0,0,0,0,,,,,,lose,Yes,,,,,,735.429,735.6301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.7266,731.9233,left,1.1861,,731.9234,734.4242,734.4242,735.4278,0,18,18,18,1,735.6302,742.2317,"[""minus"",""2""]","[4.798000000000002,5.630499999999984]","[0.08749999999997726,0.11199999999996635]",-2 ,space,6.0368,,742.2319,745.4322,0.48,2.6737,space,2.6655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,TRUE,0.48,-0.02,1.57,1.5,1.564689606,0.064689606,0.814689606,,gamble,win,1.564689606,55.51833124,,,,,,,,751.9725,752.1727,0,0,0,0,,,,,,win,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.6352,748.4677,right,2.7986,,748.4678,750.9744,750.9744,751.972,0,19,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,FALSE,0.48,-0.02,1.55,1.5,3.170504081,1.670504081,2.420504081,,gamble,win,3.170504081,58.68883532,,,,,,,,770.9847,771.1826,0,0,0,0,,,,,,win,Yes,,,,,,757.075,757.2726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.1731,753.5748,right,1.3902,,753.5748,756.0748,756.0748,757.074,0,20,20,20,1,757.2726,762.4462,"[""2""]",[1.7287000000029593],[0.06850000000008549],2 ,space,4.6551,,762.4462,770.9847,0.69,8.0371,space,8.0301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,FALSE,0.69,0.19,1.74,-5,3.674918647,-1.325081353,1.174918647,,gamble,lose,-1.325081353,57.36375397,,,,,,,,777.69,777.891,0,0,0,0,,,,,,lose,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.1832,774.1876,,,,774.1877,776.6862,776.6862,777.6891,0,21,21,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,FALSE,0.69,0.19,1.93,1.5,4.037493456,2.537493456,3.287493456,,gamble,win,4.037493456,61.40124742,,,,,,,,793.0286,793.2348,0,0,0,0,,,,,,win,Yes,,,,,,783.3914,783.5944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.8915,779.8915,right,1.9872,,779.8916,782.3923,782.3923,783.3902,0,22,22,22,1,783.5944,787.2616,"[""2""]",[2.606600000008939],[0.08779999999705979],2 ,space,3.1195,,787.2618,793.0285,0.72,5.2637,space,5.2568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,TRUE,0.72,0.22,2.15,-5,0.208200616,-4.75,-2.291799384,,certain,certain,-2.291799384,59.10944804,,,,,,,,798.9044,799.1012,0,0,0,0,,,,,,lose,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.2354,795.3992,left,2.1301,,795.3993,797.9008,797.9009,798.9035,0,23,23,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,FALSE,0.72,0.22,2.37,-5,3.437621415,-1.562378585,0.937621415,,certain,certain,0.937621415,60.04706945,,,,,,,,804.3419,804.5393,0,0,0,0,,,,,,lose,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.1016,800.838,left,1.7192,,800.8381,803.3369,803.3371,804.3409,0,24,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,TRUE,0.72,0.22,2.59,1.5,3.240784032,1.740784032,2.490784032,,gamble,win,3.240784032,63.28785349,,,,,,,,819.6141,819.8183,0,0,0,0,,,,,,win,Yes,,,,,,809.3761,809.5759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.5398,805.8753,right,1.3211,,805.8754,808.3727,808.3727,809.375,0,25,25,25,1,809.576,815.3821,"[""2""]",[4.335799999996993],[0.08630000001187454],2 ,space,5.2457,,815.3822,819.6141,0.71,3.6854,space,3.6777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,FALSE,0.71,0.21,2.8,-5,-0.699106118,-5.72,-3.199106118,,gamble,lose,-5.72,57.56785349,,,,,,,,826.3192,826.5209,0,0,0,0,,,,,,lose,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.8189,822.8206,,,,822.8207,825.3166,825.3166,826.3183,0,26,26,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,FALSE,0.38,-0.12,-0.12,-1.5,-1.048018548,-2.548018548,-1.798018548,,certain,certain,-1.798018548,55.76983494,,,,,,,,860.4446,860.6441,0,0,0,0,,,,,,lose,Yes,,,,,,848.2037,848.4028,,,,,,,,,,,,,,,,,,,,,,835.124,839.0593,0.38,3.4276,space,3.42,,839.0593,842.0646,842.0757,844.6985,left,2.5882,,844.6987,847.198,847.198,848.2028,0,0,0,0,1,848.4028,852.5686,"[""minus"",""2""]","[2.1326999999880627,2.610899999991034]","[0.07040000000597502,0.08000000000004093]",-2 ,space,3.6162,,852.5687,860.4446,0.61,7.3734,space,7.3657,,826.5211,835.1232,space,8.5823,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,TRUE,0.61,0.11,-0.01,5,1.986912416,-3.113087584,-0.513087584,,gamble,win,1.986912416,57.75674735,,,,,,,,867.1465,867.3476,0,0,0,0,,,,,,win,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.6445,863.6456,,,,863.6458,866.1443,866.1445,867.1455,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,TRUE,0.61,0.11,0.1,5,5.677951668,0.677951668,3.177951668,,gamble,win,5.677951668,63.43469902,,,,,,,,872.916,873.118,0,0,0,0,,,,,,win,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.3481,869.4166,right,2.0308,,869.4167,871.9143,871.9143,872.9153,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,FALSE,0.61,0.11,0.21,5,0.723085813,-4.22,-1.776914187,,certain,certain,-1.776914187,61.65778484,,,,,,,,888.2954,888.4957,0,0,0,0,,,,,,win,Yes,,,,,,879.119,879.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.1184,875.616,left,2.4781,,875.6161,878.1208,878.1208,879.1181,0,3,3,3,1,879.321,882.7594,"[""minus"",""2""]","[1.844500000000039,2.5815000000000055]","[0.12870000000293658,0.10249999999996362]",-2 ,space,2.9011,,882.7596,888.2953,0.35,5.0021,space,4.9939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,TRUE,0.35,-0.15,0.06,5,2.682142008,-2.317857992,0.182142008,,gamble,win,2.682142008,64.33992684,,,,,,,,894.7344,894.9316,0,0,0,0,,,,,,win,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.4962,891.2303,right,2.7108,,891.2304,893.7288,893.7289,894.7336,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,FALSE,0.35,-0.15,-0.09,5,-0.209504484,-5.23,-2.709504484,,gamble,win,-0.209504484,64.13042236,,,,,,,,916.9774,917.177,0,0,0,0,,,,,,win,Yes,,,,,,901.4344,901.6356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.9322,897.9344,,,,897.9345,900.4359,900.436,901.4333,0,5,5,5,1,901.6357,907.2421,"[""0""]",[4.658299999997098],[0.12270000000296477],0 ,space,5.0698,,907.2422,916.9773,0.64,9.1863,space,9.1778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,FALSE,0.64,0.14,0.05,5,4.010136474,-0.989863526,1.510136474,,gamble,win,4.010136474,68.14055883,,,,,,,,923.5824,923.7849,0,0,0,0,,,,,,win,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.1776,920.0812,right,2.8694,,920.0813,922.5813,922.5814,923.5814,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,FALSE,0.64,0.14,0.19,5,0.040760924,-4.97,-2.459239076,,gamble,win,0.040760924,68.18131976,,,,,,,,945.6281,945.8314,0,0,0,0,,,,,,win,Yes,,,,,,930.2873,930.4889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.7856,926.7847,,,,926.7847,929.2839,929.2841,930.286,0,7,7,7,1,930.489,942.3642,"[""2"",""N/A"",""minus"",""1""]","[7.431600000008871,8.848900000005983,10.821799999996983,10.941600000008862]","[0.10500000000001819,0.13979999999696702,0.07870000000298205,0.09779999999705069]",-1 ,space,11.3168,,942.3645,945.628,0.59,2.718,space,2.7101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,TRUE,0.59,0.09,0.28,-1.5,2.047656413,0.547656413,1.297656413,,gamble,lose,0.547656413,68.72897617,,,,,,,,950.7992,951.0004,0,0,0,0,,,,,,lose,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.8322,947.2988,right,1.4286,,947.2989,949.7988,949.7989,950.7983,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,TRUE,0.59,0.09,0.37,5,3.592613781,-1.407386219,1.092613781,,certain,certain,1.092613781,69.82158995,,,,,,,,956.5697,956.7709,0,0,0,0,,,,,,win,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.0009,953.0697,left,2.0357,,953.0698,955.5718,955.5718,956.5689,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,FALSE,0.59,0.09,0.46,5,5.12722602,0.12722602,2.62722602,,gamble,win,5.12722602,74.94881597,,,,,,,,973.9821,974.184,0,0,0,0,,,,,,win,Yes,,,,,,963.276,963.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.7715,959.7741,,,,959.7742,962.275,962.2751,963.275,0,10,10,10,1,963.4751,970.9478,"[""2""]",[6.743000000000052],[0.09370000000296841],2 ,space,6.9493,,970.9478,973.9821,0.69,2.5203,space,2.5122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,TRUE,0.69,0.19,0.65,5,5.674331402,0.674331402,3.174331402,,gamble,win,5.674331402,80.62314737,,,,,,,,978.9551,979.1503,0,0,0,0,,,,,,win,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.1844,975.4476,right,1.2541,,975.4477,977.9496,977.9496,978.9544,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,FALSE,0.69,0.19,0.84,5,2.37772424,-2.62227576,-0.12227576,,gamble,win,2.37772424,83.00087161,,,,,,,,994.3933,994.5958,0,0,0,0,,,,,,win,Yes,,,,,,985.0259,985.2247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.1508,981.5177,right,2.3534,,981.5178,984.024,984.0241,985.0248,0,12,12,12,1,985.2247,989.3604,"[""2""]",[3.173400000005927],[0.1009000000060496],2 ,space,3.5734,,989.3605,994.3931,0.79,4.4851,space,4.4768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,FALSE,0.79,0.29,1.13,-1.5,-0.891004457,-2.391004457,-1.641004457,,certain,certain,-1.641004457,81.35986716,,,,,,,,999.7349,999.9319,0,0,0,0,,,,,,lose,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.5964,996.2318,left,1.5985,,996.232,998.7329,998.733,999.734,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,TRUE,0.79,0.29,1.42,-1.5,-0.805647956,-2.305647956,-1.555647956,,certain,certain,-1.555647956,79.8042192,,,,,,,,1005.6064,1005.8029,0,0,0,0,,,,,,lose,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.9325,1002.1005,left,2.1522,,1002.1005,1004.6002,1004.6002,1005.6055,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,TRUE,0.79,0.29,1.71,-1.5,0.060066033,-1.439933967,-0.689933967,,certain,certain,-0.689933967,79.11428523,,,,,,,,1019.7119,1019.9129,0,0,0,0,,,,,,lose,Yes,,,,,,1012.142,1012.3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.8036,1008.6389,left,2.8174,,1008.639,1011.1397,1011.1398,1012.1407,0,15,15,15,1,1012.3416,1016.4441,"[""minus"",""2"",""N/A"",""1""]","[1.6023999999911211,1.9997999999970943,2.9232999999969707,3.076399999991054]","[0.15270000000305117,0.08199999999987995,0.11950000000001637,0.1021000000089316]",-1 ,space,3.5474,,1016.4442,1019.7119,0.34,2.712,space,2.7038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,TRUE,0.34,-0.16,1.55,5,4.725738048,-0.274261952,2.225738048,,gamble,win,4.725738048,83.84002328,,,,,,,,1025.018,1025.2143,0,0,0,0,,,,,,win,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.9135,1021.5144,right,1.5612,,1021.5144,1024.0165,1024.0166,1025.0172,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,FALSE,0.34,-0.16,1.39,5,0.034257432,-4.95,-2.465742568,,gamble,win,0.034257432,83.87428071,,,,,,,,1045.8593,1046.0621,0,0,0,0,,,,,,win,Yes,,,,,,1031.7222,1031.9217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.2149,1028.217,,,,1028.2171,1030.7183,1030.7183,1031.7211,0,17,17,17,1,1031.9217,1035.8877,"[""1""]",[2.9892000000031658],[0.11099999999987631],1 ,space,3.4012,,1035.8879,1045.8592,0.65,9.4342,space,9.4259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,FALSE,0.65,0.15,1.54,-1.5,4.514278609,3.014278609,3.764278609,,gamble,lose,3.014278609,86.88855932,,,,,,,,1052.1978,1052.3982,0,0,0,0,,,,,,lose,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.0626,1048.6973,right,2.6012,,1048.6974,1051.1979,1051.1979,1052.197,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,TRUE,0.65,0.15,1.69,5,-0.05180025,-5.15180025,-2.55180025,,gamble,win,-0.05180025,86.83675907,,,,,,,,1065.5062,1065.7099,0,0,0,0,,,,,,win,Yes,,,,,,1058.9062,1059.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.3988,1055.4009,,,,1055.4011,1057.9017,1057.9017,1058.9049,0,19,19,19,1,1059.102,1062.0704,"[""2""]",[2.2059000000058404],[0.10929999999711981],2 ,space,2.4435,,1062.0704,1065.5061,0.79,2.9261,space,2.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,TRUE,0.79,0.29,1.98,5,5.434108985,0.434108985,2.934108985,,gamble,win,5.434108985,92.27086806,,,,,,,,1070.5771,1070.7781,0,0,0,0,,,,,,win,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.7103,1067.0754,right,1.346,,1067.0756,1069.577,1069.577,1070.5763,0,20,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,TRUE,0.79,0.29,2.27,5,0.799870128,-4.220129872,-1.700129872,,gamble,win,0.799870128,93.07073818,,,,,,,,1075.9844,1076.1823,0,0,0,0,,,,,,win,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.7787,1072.4784,right,1.669,,1072.4786,1074.981,1074.981,1075.9836,0,21,21,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,TRUE,0.79,0.29,2.56,5,-0.427237997,-5.417237997,-2.927237997,,certain,certain,-2.927237997,90.14350019,,,,,,,,1090.1546,1090.3583,0,0,0,0,,,,,,win,Yes,,,,,,1081.0184,1081.2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.183,1077.5185,left,1.3039,,1077.5186,1080.0197,1080.0198,1081.0172,0,22,22,22,1,1081.2188,1084.6232,"[""1""]",[2.4367000000031567],[0.10409999999387765],1 ,space,2.8442,,1084.6234,1090.1546,0.59,4.9788,space,4.9707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,FALSE,0.59,0.09,2.65,-1.5,0.008670864,-1.491329136,-0.741329136,,certain,certain,-0.741329136,89.40217105,,,,,,,,1095.4595,1095.662,0,0,0,0,,,,,,lose,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.3588,1091.9608,left,1.566,,1091.9608,1094.4584,1094.4584,1095.4591,0,23,23,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1,TRUE,0.59,0.09,2.74,5,2.928357409,-2.071642591,0.428357409,,certain,certain,0.428357409,89.83052846,,,,,,,,1115.4376,1115.6376,0,0,0,0,,,,,,win,Yes,,,,,,1101.765,1101.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.6623,1098.2639,left,2.5893,,1098.264,1100.7649,1100.765,1101.7638,0,24,24,24,1,1101.9662,1110.8395,"[""2""]",[7.971800000011854],[0.11029999999709617],2 ,space,8.3463,,1110.8396,1115.4376,0.69,4.0452,space,4.0362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,FALSE,0.69,0.19,2.93,-1.5,1.786310791,0.286310791,1.036310791,,gamble,lose,0.286310791,90.11683925,,,,,,,,1121.0778,1121.2785,0,0,0,0,,,,,,lose,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.6382,1117.577,right,1.9224,,1117.5771,1120.0745,1120.0745,1121.0772,0,25,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,FALSE,0.69,0.19,3.12,-1.5,0.813276057,-0.686723943,0.063276057,,gamble,lose,-0.686723943,89.43011531,,,,,,,,1135.5509,1135.7528,0,0,0,0,,,,,,lose,Yes,,,,,,1126.5805,1126.7789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.2791,1123.0792,right,1.7821,,1123.0793,1125.5787,1125.5788,1126.5799,0,26,26,26,1,1126.779,1132.3505,"[""2""]",[4.278099999994083],[0.10400000000004184],2 ,space,5.0474,,1132.3505,1135.5509,0.63,2.6937,space,2.6858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,2024-01-23_09h54.03.351,Mmi_OpenLoopFixed,2023.2.2,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.7528,1138.022,space,2.2483,,1138.0235,1146.9603,4,8.9193,,1146.9605,89.43011531,5,1154.0301,space,7.0414,,1154.0303,12931,1162.4065,space,3.3377,,0,0,0,0,1